,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
24399,27,Male,Associate,87613.0,4.0,Mortgage,23095,Debtconsolidation,11.01,0.27,9.0,695.0,Yes,0
24400,28,Female,High School,60759.0,9.0,Rent,10000,Personal,7.88,0.16,7.0,696.0,Yes,0
24401,28,Male,Master,53908.0,5.0,Rent,10000,Medical,13.48,0.19,8.0,713.0,No,1
24402,30,Male,Master,60975.0,2.0,Rent,10000,Personal,13.22,0.16,7.0,591.0,Yes,0
24403,30,Male,Bachelor,87318.0,9.0,Mortgage,20000,Medical,10.38,0.23,5.0,497.5,Yes,0
24404,29,Male,Bachelor,87229.0,7.0,Mortgage,23095,Medical,7.88,0.28,9.0,684.0,Yes,0
24405,34,Male,Bachelor,87311.0,8.0,Mortgage,4000,Homeimprovement,7.14,0.05,9.0,639.0,Yes,0
24406,30,Male,Master,87961.0,10.0,Mortgage,12000,Venture,7.88,0.14,8.0,586.0,Yes,0
24407,29,Female,Associate,60850.0,7.0,Rent,10000,Debtconsolidation,11.26,0.16,6.0,633.0,No,0
24408,31,Male,Master,53810.0,7.0,Rent,10000,Homeimprovement,10.71,0.19,9.0,627.0,No,1
24409,27,Male,Associate,53902.0,1.0,Rent,10000,Debtconsolidation,11.01,0.19,10.0,598.0,No,1
24410,30,Male,High School,87371.0,6.0,Mortgage,9000,Medical,14.22,0.1,6.0,592.0,Yes,0
24411,29,Female,Bachelor,53966.0,6.0,Rent,10000,Personal,15.33,0.19,8.0,646.0,No,1
24412,35,Male,High School,87120.0,12.0,Mortgage,10750,Debtconsolidation,7.51,0.12,9.0,596.0,No,0
24413,28,Female,High School,87293.0,5.0,Mortgage,22000,Medical,10.25,0.25,6.0,649.0,Yes,0
24414,28,Male,Bachelor,87419.0,4.0,Mortgage,4000,Homeimprovement,10.99,0.05,6.0,612.0,No,0
24415,29,Male,High School,87153.0,4.0,Mortgage,23095,Venture,10.99,0.28,6.0,677.0,No,0
24416,33,Female,Associate,54930.0,9.0,Rent,10000,Education,11.01,0.18,6.0,608.0,No,1
24417,33,Male,High School,62061.0,12.0,Rent,10000,Education,16.4,0.16,7.0,573.0,Yes,0
24418,32,Male,High School,61982.0,10.0,Rent,10000,Personal,13.06,0.16,7.0,668.0,No,0
24419,27,Female,Bachelor,87797.0,7.0,Mortgage,4200,Personal,11.01,0.05,5.0,661.0,Yes,0
24420,28,Male,Bachelor,62355.0,5.0,Rent,10000,Homeimprovement,6.92,0.16,8.0,667.0,No,0
24421,28,Female,Associate,87632.0,6.0,Mortgage,16000,Personal,14.26,0.18,9.0,631.0,Yes,0
24422,27,Male,Associate,62234.0,4.0,Rent,10000,Venture,7.88,0.16,5.0,681.0,No,0
24423,27,Male,Bachelor,87440.0,5.0,Own,10000,Venture,8.94,0.11,6.0,668.0,Yes,0
24424,29,Male,Bachelor,87470.0,6.0,Own,10000,Education,11.01,0.11,6.0,679.0,Yes,0
24425,28,Male,Associate,87687.0,2.0,Mortgage,15000,Venture,8.94,0.17,9.0,633.0,Yes,0
24426,29,Male,Master,79885.0,3.0,Mortgage,8200,Debtconsolidation,17.04,0.1,7.0,652.0,No,1
24427,31,Male,Master,87370.0,9.0,Mortgage,12300,Venture,14.96,0.14,5.0,552.0,Yes,0
24428,28,Male,High School,87243.0,2.0,Mortgage,6000,Education,15.37,0.07,10.0,645.0,Yes,0
24429,32,Female,Bachelor,63318.0,13.0,Rent,10000,Debtconsolidation,5.79,0.16,9.0,662.0,No,0
24430,33,Female,Master,63181.0,11.0,Rent,10000,Debtconsolidation,7.14,0.16,6.0,620.0,Yes,0
24431,30,Male,Bachelor,87415.0,8.0,Mortgage,12000,Personal,10.95,0.14,5.0,719.0,No,0
24432,28,Female,Master,87402.0,5.0,Mortgage,10000,Homeimprovement,10.95,0.11,7.0,581.0,Yes,0
24433,27,Female,Bachelor,87493.0,6.0,Mortgage,12500,Education,11.89,0.14,8.0,658.0,Yes,0
24434,28,Male,Associate,63685.0,2.0,Rent,10000,Personal,12.69,0.16,7.0,673.0,No,0
24435,27,Female,High School,87545.0,4.0,Mortgage,15250,Venture,13.16,0.17,5.0,645.0,Yes,0
24436,28,Female,Associate,87370.0,4.0,Mortgage,18000,Personal,11.89,0.21,10.0,666.0,Yes,0
24437,28,Female,High School,63615.0,4.0,Rent,10000,Venture,6.92,0.16,8.0,615.0,Yes,0
24438,29,Female,Bachelor,63231.0,8.0,Rent,10000,Medical,13.23,0.16,9.0,602.0,Yes,0
24439,33,Male,High School,87431.0,11.0,Mortgage,6600,Debtconsolidation,11.01,0.08,9.0,666.0,No,0
24440,29,Male,Associate,87481.0,10.0,Mortgage,1000,Homeimprovement,7.68,0.01,6.0,689.0,No,0
24441,28,Female,Doctorate,87491.0,6.0,Mortgage,7500,Personal,6.0,0.09,10.0,724.0,Yes,0
24442,31,Male,Associate,63337.0,7.0,Rent,10000,Venture,11.83,0.16,7.0,582.0,Yes,0
24443,29,Male,Associate,63641.0,8.0,Rent,10000,Personal,8.0,0.16,8.0,667.0,Yes,0
24444,27,Male,High School,87071.0,5.0,Own,8000,Education,11.09,0.09,9.0,706.0,Yes,0
24445,33,Male,Bachelor,64917.0,12.0,Rent,10000,Education,15.96,0.15,9.0,556.0,Yes,0
24446,29,Male,Doctorate,87472.0,7.0,Mortgage,12000,Debtconsolidation,8.49,0.14,8.0,624.0,Yes,0
24447,28,Male,Associate,87277.0,10.0,Mortgage,16000,Personal,11.01,0.18,6.0,586.0,Yes,0
24448,27,Female,High School,64368.0,6.0,Rent,10000,Education,10.25,0.16,5.0,660.0,Yes,0
24449,33,Male,Bachelor,64731.0,9.0,Rent,10000,Education,8.94,0.15,9.0,640.0,Yes,0
24450,28,Male,Associate,64722.0,5.0,Rent,10000,Medical,11.89,0.15,6.0,610.0,Yes,0
24451,28,Male,Bachelor,65171.0,5.0,Rent,10000,Personal,5.42,0.15,5.0,612.0,Yes,0
24452,29,Male,High School,87979.0,8.0,Mortgage,9000,Personal,10.59,0.1,9.0,619.0,No,0
24453,33,Female,Associate,65823.0,10.0,Rent,10000,Venture,8.9,0.15,5.0,584.0,Yes,0
24454,29,Male,Bachelor,88075.0,7.0,Mortgage,23095,Personal,7.49,0.34,7.0,736.0,Yes,0
24455,31,Female,Master,88236.0,7.0,Mortgage,8875,Homeimprovement,11.99,0.1,7.0,698.0,Yes,0
24456,35,Male,High School,65511.0,10.0,Rent,10000,Personal,5.42,0.15,10.0,595.0,Yes,0
24457,32,Female,Associate,88167.0,11.0,Mortgage,4000,Homeimprovement,5.42,0.05,10.0,692.0,No,0
24458,27,Female,High School,68561.0,3.0,Mortgage,12000,Medical,15.95,0.18,7.0,595.0,No,1
24459,35,Male,Doctorate,88115.0,13.0,Mortgage,4000,Debtconsolidation,10.25,0.05,6.0,645.0,No,0
24460,30,Male,Master,66057.0,9.0,Rent,10000,Homeimprovement,6.17,0.15,10.0,660.0,No,0
24461,29,Male,Master,88255.0,11.0,Mortgage,7000,Medical,13.79,0.08,8.0,683.0,Yes,0
24462,33,Male,Associate,66000.0,12.0,Rent,10000,Debtconsolidation,10.99,0.15,8.0,689.0,No,0
24463,29,Male,High School,67167.0,8.0,Rent,10000,Venture,9.99,0.15,10.0,644.0,No,0
24464,27,Female,High School,88589.0,6.0,Mortgage,7000,Homeimprovement,11.01,0.08,10.0,639.0,No,0
24465,28,Female,Associate,60081.0,7.0,Rent,10000,Medical,10.37,0.17,9.0,612.0,No,1
24466,31,Male,Associate,66962.0,8.0,Rent,10000,Homeimprovement,7.74,0.15,9.0,675.0,No,0
24467,33,Male,Associate,88696.0,7.0,Mortgage,16400,Medical,13.79,0.18,6.0,662.0,Yes,0
24468,27,Male,High School,88936.0,5.0,Mortgage,10000,Personal,15.7,0.11,9.0,663.0,No,0
24469,34,Male,Bachelor,88234.0,10.0,Mortgage,11000,Medical,12.21,0.12,8.0,634.0,Yes,0
24470,27,Female,Bachelor,88785.0,8.0,Mortgage,9200,Education,6.03,0.1,8.0,621.0,Yes,0
24471,30,Male,Associate,59735.0,12.0,Rent,10000,Homeimprovement,15.45,0.17,5.0,652.0,No,1
24472,28,Male,Master,88660.0,8.0,Mortgage,15600,Debtconsolidation,6.03,0.18,9.0,620.0,Yes,0
24473,27,Male,High School,67159.0,4.0,Rent,10000,Education,14.27,0.15,7.0,676.0,No,0
24474,27,Male,Doctorate,88559.0,5.0,Mortgage,13000,Debtconsolidation,6.03,0.15,9.0,679.0,No,0
24475,31,Male,Associate,88657.0,10.0,Mortgage,15000,Homeimprovement,11.01,0.17,8.0,578.0,No,0
24476,31,Male,High School,67308.0,9.0,Rent,10000,Medical,12.42,0.15,7.0,661.0,Yes,0
24477,32,Female,Associate,88489.0,10.0,Mortgage,9600,Personal,7.9,0.11,7.0,563.0,Yes,0
24478,31,Male,Associate,66983.0,7.0,Rent,10000,Debtconsolidation,10.59,0.15,10.0,639.0,No,0
24479,32,Male,High School,66814.0,11.0,Rent,10000,Medical,8.49,0.15,10.0,705.0,No,0
24480,34,Male,High School,88693.0,13.0,Mortgage,20675,Homeimprovement,11.01,0.23,7.0,638.0,No,0
24481,32,Male,Master,88683.0,10.0,Mortgage,6000,Homeimprovement,15.62,0.07,8.0,645.0,Yes,0
24482,32,Male,Associate,89021.0,8.0,Mortgage,8500,Homeimprovement,7.29,0.1,10.0,644.0,No,0
24483,27,Male,High School,88310.0,3.0,Mortgage,10000,Personal,5.79,0.11,8.0,634.0,No,0
24484,27,Male,Associate,67203.0,8.0,Rent,10000,Homeimprovement,10.25,0.15,5.0,603.0,Yes,0
24485,29,Male,Associate,88244.0,6.0,Mortgage,12000,Homeimprovement,7.29,0.14,10.0,684.0,No,0
24486,31,Female,High School,88377.0,9.0,Mortgage,12000,Venture,11.01,0.14,8.0,622.0,Yes,0
24487,29,Female,Associate,67060.0,4.0,Rent,10000,Debtconsolidation,12.53,0.15,9.0,549.0,Yes,0
24488,32,Female,Bachelor,67291.0,8.0,Rent,10000,Venture,14.42,0.15,9.0,630.0,Yes,0
24489,28,Female,Associate,66936.0,5.0,Rent,10000,Medical,9.32,0.15,8.0,612.0,No,0
24490,27,Female,Master,88576.0,5.0,Mortgage,17000,Education,7.88,0.19,6.0,653.0,No,0
24491,28,Female,Bachelor,88690.0,6.0,Mortgage,12000,Personal,13.11,0.14,9.0,672.0,No,0
24492,34,Male,Associate,66940.0,9.0,Rent,10000,Medical,9.51,0.15,5.0,632.0,Yes,0
24493,28,Female,High School,88626.0,6.0,Mortgage,15000,Venture,11.83,0.17,9.0,573.0,Yes,0
24494,27,Female,Associate,67596.0,1.0,Rent,10000,Debtconsolidation,6.54,0.15,10.0,662.0,Yes,0
24495,35,Male,Bachelor,68392.0,15.0,Rent,10000,Education,12.42,0.15,5.0,619.0,Yes,0
24496,31,Female,High School,88680.0,11.0,Mortgage,6800,Education,7.74,0.08,8.0,705.0,No,0
24497,33,Female,Master,68638.0,8.0,Rent,10000,Personal,11.36,0.15,6.0,645.0,No,0
24498,33,Female,Associate,68207.0,9.0,Rent,10000,Education,7.74,0.15,5.0,579.0,Yes,0
24499,28,Female,Associate,88044.0,6.0,Mortgage,15000,Education,11.01,0.17,6.0,596.0,Yes,0
24500,27,Female,Master,68234.0,5.0,Rent,10000,Venture,11.36,0.15,8.0,698.0,No,0
24501,28,Female,Associate,88534.0,3.0,Mortgage,14000,Education,12.73,0.16,6.0,602.0,Yes,0
24502,28,Female,Bachelor,88841.0,5.0,Mortgage,4200,Venture,5.79,0.05,7.0,675.0,Yes,0
24503,29,Male,Associate,69705.0,7.0,Rent,10000,Education,18.64,0.14,6.0,669.0,Yes,0
24504,27,Male,High School,88811.0,2.0,Mortgage,18000,Personal,10.99,0.2,8.0,675.0,Yes,0
24505,27,Female,Bachelor,88811.0,2.0,Mortgage,15000,Education,13.22,0.17,5.0,707.0,Yes,0
24506,32,Male,High School,88869.0,8.0,Mortgage,7200,Personal,10.2,0.08,7.0,655.0,Yes,0
24507,34,Female,Bachelor,82177.0,13.0,Mortgage,15000,Personal,13.85,0.18,5.0,703.0,No,1
24508,27,Male,Associate,88695.0,5.0,Mortgage,2100,Medical,6.76,0.02,5.0,660.0,No,0
24509,34,Male,Associate,69105.0,10.0,Rent,10000,Education,11.14,0.14,8.0,573.0,Yes,0
24510,28,Female,Bachelor,89202.0,6.0,Own,10000,Homeimprovement,9.88,0.11,10.0,552.0,Yes,0
24511,30,Female,High School,89431.0,6.0,Mortgage,10000,Education,14.74,0.11,8.0,671.0,Yes,0
24512,32,Male,High School,88798.0,7.0,Mortgage,12000,Education,12.42,0.14,7.0,613.0,Yes,0
24513,34,Male,Associate,70414.0,12.0,Rent,10000,Personal,10.65,0.14,9.0,604.0,Yes,0
24514,27,Male,High School,89246.0,5.0,Mortgage,19950,Education,14.96,0.22,7.0,660.0,Yes,0
24515,34,Male,Bachelor,89438.0,12.0,Mortgage,15000,Homeimprovement,12.42,0.17,7.0,660.0,No,0
24516,29,Female,Bachelor,70426.0,6.0,Rent,10000,Personal,6.99,0.14,5.0,679.0,Yes,0
24517,32,Male,High School,70511.0,8.0,Rent,10000,Medical,10.96,0.14,10.0,672.0,Yes,0
24518,28,Male,Master,70807.0,3.0,Rent,10000,Medical,10.25,0.14,8.0,681.0,Yes,0
24519,27,Female,High School,70493.0,8.0,Mortgage,16000,Medical,16.29,0.23,8.0,621.0,No,1
24520,35,Male,High School,89937.0,12.0,Mortgage,5000,Debtconsolidation,7.9,0.06,5.0,619.0,Yes,0
24521,34,Female,Associate,89770.0,13.0,Mortgage,17000,Education,14.27,0.19,10.0,603.0,Yes,0
24522,27,Male,Master,71999.0,5.0,Rent,10000,Education,16.32,0.14,6.0,660.0,Yes,0
24523,29,Female,Associate,89806.0,6.0,Mortgage,12000,Debtconsolidation,11.01,0.13,9.0,535.0,Yes,0
24524,27,Male,High School,89926.0,3.0,Mortgage,12100,Education,16.89,0.13,9.0,587.0,No,0
24525,32,Female,Bachelor,89797.0,13.0,Mortgage,1200,Homeimprovement,7.49,0.01,9.0,675.0,Yes,0
24526,28,Male,Bachelor,89747.0,7.0,Mortgage,7800,Personal,10.99,0.09,7.0,600.0,Yes,0
24527,29,Male,Associate,65871.0,9.0,Rent,10000,Homeimprovement,13.49,0.15,9.0,618.0,No,1
24528,32,Female,Bachelor,89806.0,12.0,Mortgage,15000,Personal,11.11,0.17,7.0,678.0,No,0
24529,30,Female,High School,89806.0,8.0,Own,10500,Medical,10.74,0.12,8.0,634.0,Yes,0
24530,30,Female,Master,89411.0,9.0,Mortgage,7625,Personal,11.01,0.09,5.0,699.0,No,0
24531,28,Female,High School,72750.0,2.0,Rent,10000,Education,8.9,0.14,9.0,594.0,Yes,0
24532,33,Female,Master,89881.0,12.0,Mortgage,20500,Medical,6.54,0.23,10.0,559.0,Yes,0
24533,29,Male,Associate,89357.0,5.0,Mortgage,23095,Education,11.49,0.28,6.0,585.0,Yes,0
24534,29,Male,Associate,89974.0,9.0,Mortgage,9000,Homeimprovement,7.51,0.1,10.0,674.0,Yes,0
24535,32,Female,Bachelor,82672.0,13.0,Mortgage,1000,Education,14.72,0.01,9.0,713.0,No,1
24536,28,Female,Bachelor,90001.0,4.0,Mortgage,18000,Education,10.75,0.2,5.0,600.0,No,0
24537,29,Male,Associate,66028.0,5.0,Rent,10000,Personal,11.71,0.15,7.0,587.0,No,1
24538,32,Male,Associate,89900.0,8.0,Own,5000,Personal,10.62,0.06,10.0,687.0,Yes,0
24539,30,Female,Bachelor,90319.0,6.0,Mortgage,14000,Venture,13.92,0.16,10.0,705.0,No,0
24540,30,Male,Associate,73033.0,4.0,Rent,10000,Venture,6.03,0.14,7.0,676.0,Yes,0
24541,32,Female,Associate,73282.0,11.0,Rent,10000,Personal,12.42,0.14,9.0,671.0,Yes,0
24542,32,Female,Bachelor,89747.0,10.0,Mortgage,1800,Personal,8.94,0.02,10.0,689.0,No,0
24543,30,Male,Bachelor,72891.0,4.0,Rent,10000,Personal,7.49,0.14,7.0,701.0,No,0
24544,28,Female,Bachelor,65467.0,5.0,Rent,10000,Education,16.49,0.15,7.0,717.0,No,1
24545,35,Female,Associate,89537.0,10.0,Mortgage,8200,Education,8.0,0.09,5.0,633.0,Yes,0
24546,28,Male,Master,89535.0,7.0,Own,5450,Venture,12.67,0.06,6.0,682.0,No,0
24547,34,Female,Master,90086.0,14.0,Own,7200,Venture,6.62,0.08,7.0,671.0,No,0
24548,35,Male,Bachelor,73219.0,8.0,Rent,10000,Personal,11.11,0.14,9.0,581.0,Yes,0
24549,29,Female,Associate,89827.0,6.0,Mortgage,10000,Debtconsolidation,11.86,0.11,8.0,658.0,No,0
24550,29,Female,Associate,90013.0,8.0,Mortgage,13000,Personal,11.26,0.14,6.0,539.0,Yes,0
24551,28,Male,High School,65558.0,4.0,Rent,10000,Debtconsolidation,16.02,0.15,8.0,669.0,No,1
24552,33,Female,Associate,73105.0,14.0,Rent,10000,Education,5.79,0.14,5.0,522.0,Yes,0
24553,34,Male,Bachelor,72892.0,13.0,Rent,10000,Education,9.62,0.14,9.0,631.0,No,0
24554,28,Male,Bachelor,72894.0,6.0,Rent,10000,Education,6.54,0.14,6.0,629.0,No,0
24555,34,Female,High School,90267.0,13.0,Mortgage,11000,Homeimprovement,9.25,0.12,9.0,683.0,Yes,0
24556,32,Male,Bachelor,90076.0,8.0,Mortgage,6400,Debtconsolidation,11.01,0.07,10.0,641.0,No,0
24557,32,Male,Master,90171.0,10.0,Mortgage,7000,Medical,7.9,0.08,9.0,608.0,Yes,0
24558,29,Male,Bachelor,89996.0,9.0,Own,8725,Medical,5.99,0.1,7.0,607.0,No,0
24559,28,Female,High School,90424.0,7.0,Mortgage,12000,Medical,11.01,0.13,6.0,569.0,Yes,0
24560,29,Female,Master,73307.0,9.0,Rent,10000,Medical,7.88,0.14,8.0,669.0,Yes,0
24561,27,Female,Bachelor,66035.0,4.0,Rent,10000,Debtconsolidation,15.95,0.15,9.0,697.0,No,1
24562,30,Female,Associate,90015.0,7.0,Own,7500,Venture,11.01,0.08,7.0,640.0,No,0
24563,31,Female,Associate,89920.0,7.0,Mortgage,13000,Venture,7.88,0.14,10.0,691.0,No,0
24564,27,Female,High School,83239.0,7.0,Mortgage,8000,Debtconsolidation,14.26,0.1,7.0,582.0,No,1
24565,32,Male,Bachelor,73119.0,12.0,Rent,10000,Venture,7.51,0.14,9.0,717.0,Yes,0
24566,29,Female,Bachelor,65849.0,6.0,Rent,10000,Personal,14.96,0.15,9.0,641.0,No,1
24567,28,Male,Bachelor,90409.0,0.0,Own,9500,Personal,10.78,0.11,9.0,611.0,Yes,0
24568,31,Male,Bachelor,90896.0,8.0,Mortgage,15000,Debtconsolidation,12.99,0.17,5.0,580.0,Yes,0
24569,34,Male,High School,90775.0,12.0,Own,14000,Medical,9.91,0.15,5.0,607.0,No,0
24570,29,Male,Master,73165.0,5.0,Rent,10000,Debtconsolidation,8.59,0.14,5.0,600.0,No,0
24571,28,Female,Master,90517.0,10.0,Mortgage,6000,Personal,13.98,0.07,9.0,676.0,Yes,0
24572,34,Female,Master,72767.0,14.0,Rent,10000,Homeimprovement,13.57,0.14,6.0,664.0,No,0
24573,27,Male,Bachelor,90817.0,7.0,Mortgage,21000,Medical,10.59,0.23,7.0,641.0,No,0
24574,27,Male,Bachelor,73149.0,6.0,Rent,10000,Personal,13.22,0.14,7.0,685.0,No,0
24575,28,Female,Bachelor,83984.0,6.0,Mortgage,18000,Personal,17.39,0.21,7.0,678.0,No,1
24576,28,Female,Master,91067.0,3.0,Own,12000,Education,12.69,0.13,5.0,581.0,Yes,0
24577,29,Male,Bachelor,72751.0,9.0,Rent,10000,Education,11.97,0.14,5.0,699.0,No,0
24578,27,Male,High School,72742.0,4.0,Rent,10000,Venture,10.62,0.14,6.0,640.0,No,0
24579,29,Female,Master,90671.0,6.0,Own,18000,Venture,12.42,0.2,9.0,706.0,No,0
24580,33,Male,Associate,73833.0,9.0,Rent,10000,Venture,10.74,0.14,6.0,651.0,Yes,0
24581,30,Female,Bachelor,90935.0,7.0,Own,10000,Venture,14.27,0.11,6.0,612.0,Yes,0
24582,29,Male,Associate,74182.0,8.0,Rent,10000,Venture,16.07,0.13,9.0,643.0,No,0
24583,28,Male,High School,91192.0,6.0,Mortgage,15000,Homeimprovement,8.9,0.16,9.0,620.0,Yes,0
24584,35,Male,Bachelor,90939.0,14.0,Own,7600,Venture,11.01,0.08,7.0,709.0,No,0
24585,27,Female,High School,52975.0,7.0,Rent,4000,Medical,13.48,0.08,7.0,676.0,Yes,0
24586,34,Male,Master,53761.0,9.0,Rent,4000,Venture,10.36,0.07,9.0,669.0,No,0
24587,33,Male,High School,90942.0,8.0,Mortgage,6000,Personal,7.9,0.07,8.0,651.0,Yes,0
24588,32,Male,Bachelor,91159.0,8.0,Mortgage,12000,Homeimprovement,10.65,0.13,5.0,555.0,Yes,0
24589,27,Female,Bachelor,90873.0,5.0,Mortgage,7500,Personal,8.9,0.08,10.0,633.0,Yes,0
24590,29,Female,High School,90828.0,6.0,Own,6000,Venture,12.69,0.07,7.0,653.0,No,0
24591,28,Male,Bachelor,54689.0,5.0,Rent,4000,Education,11.01,0.07,8.0,638.0,Yes,0
24592,28,Male,High School,91113.0,6.0,Mortgage,16800,Medical,6.03,0.18,8.0,665.0,Yes,0
24593,35,Male,Master,91085.0,16.0,Mortgage,4000,Debtconsolidation,14.27,0.04,5.0,693.0,Yes,0
24594,27,Female,High School,90865.0,6.0,Mortgage,3500,Personal,6.03,0.04,10.0,497.5,Yes,0
24595,29,Male,Bachelor,47881.0,9.0,Rent,4000,Venture,15.99,0.08,5.0,729.0,No,1
24596,28,Female,Bachelor,91096.0,7.0,Mortgage,15000,Personal,14.65,0.16,7.0,633.0,Yes,0
24597,32,Male,High School,91261.0,11.0,Mortgage,5600,Personal,15.96,0.06,9.0,553.0,Yes,0
24598,31,Male,Bachelor,55319.0,7.0,Rent,4000,Education,13.43,0.07,6.0,712.0,Yes,0
24599,28,Female,High School,84079.0,5.0,Mortgage,23095,Education,11.01,0.36,9.0,607.0,No,1
24600,27,Female,Associate,90549.0,5.0,Mortgage,6625,Debtconsolidation,11.01,0.07,10.0,667.0,Yes,0
24601,30,Female,Bachelor,91370.0,8.0,Mortgage,18750,Venture,7.9,0.21,6.0,662.0,No,0
24602,31,Male,Associate,90969.0,8.0,Mortgage,16500,Education,16.77,0.18,8.0,669.0,No,0
24603,30,Male,Bachelor,55000.0,8.0,Rent,4000,Medical,10.59,0.07,8.0,648.0,No,0
24604,29,Male,Associate,55164.0,6.0,Rent,4000,Medical,11.48,0.07,7.0,618.0,No,0
24605,35,Male,Bachelor,90781.0,17.0,Mortgage,20000,Personal,13.49,0.22,5.0,655.0,Yes,0
24606,32,Male,Master,90929.0,13.0,Mortgage,14000,Medical,6.03,0.15,10.0,629.0,No,0
24607,27,Male,Bachelor,55575.0,3.0,Rent,4000,Venture,13.99,0.07,5.0,679.0,No,0
24608,33,Male,High School,90702.0,10.0,Mortgage,6000,Medical,7.51,0.07,8.0,597.0,Yes,0
24609,32,Male,Associate,90372.0,14.0,Mortgage,12000,Homeimprovement,11.71,0.13,6.0,748.0,No,0
24610,31,Female,Master,75190.0,11.0,Rent,10000,Venture,12.84,0.13,5.0,698.0,Yes,0
24611,34,Female,Associate,91026.0,10.0,Mortgage,3000,Medical,7.9,0.03,5.0,550.0,No,0
24612,31,Male,Bachelor,83391.0,7.0,Mortgage,4050,Education,7.51,0.05,7.0,658.0,No,1
24613,35,Female,Bachelor,84100.0,14.0,Mortgage,23095,Venture,17.27,0.3,5.0,610.0,No,1
24614,29,Male,Associate,76425.0,4.0,Rent,10000,Medical,7.49,0.13,8.0,563.0,Yes,0
24615,29,Female,Bachelor,76447.0,3.0,Rent,10000,Personal,15.33,0.13,9.0,674.0,Yes,0
24616,33,Male,Associate,91273.0,9.0,Mortgage,23095,Medical,10.65,0.27,7.0,600.0,Yes,0
24617,27,Female,High School,77720.0,9.0,Rent,10000,Personal,15.27,0.13,10.0,593.0,No,0
24618,32,Male,High School,77546.0,5.0,Rent,10000,Education,12.69,0.13,10.0,617.0,Yes,0
24619,29,Male,High School,91182.0,8.0,Mortgage,8000,Medical,12.99,0.09,10.0,636.0,Yes,0
24620,29,Female,High School,91214.0,8.0,Mortgage,4200,Medical,5.42,0.05,9.0,639.0,Yes,0
24621,30,Female,Bachelor,77577.0,6.0,Rent,10000,Debtconsolidation,11.99,0.13,6.0,697.0,No,0
24622,28,Female,Bachelor,77797.0,6.0,Rent,10000,Homeimprovement,11.66,0.13,8.0,555.0,Yes,0
24623,28,Female,Master,77969.0,6.0,Rent,10000,Debtconsolidation,10.65,0.13,7.0,699.0,Yes,0
24624,31,Male,Doctorate,90760.0,9.0,Mortgage,13800,Medical,11.01,0.15,9.0,694.0,Yes,0
24625,29,Female,Master,90934.0,9.0,Mortgage,8000,Medical,5.42,0.09,5.0,654.0,Yes,0
24626,31,Female,Bachelor,91145.0,7.0,Mortgage,3000,Venture,8.49,0.03,5.0,557.0,Yes,0
24627,29,Female,High School,78431.0,6.0,Rent,10000,Medical,8.94,0.13,7.0,624.0,No,0
24628,29,Male,Bachelor,90995.0,6.0,Mortgage,9000,Personal,11.01,0.1,6.0,666.0,Yes,0
24629,32,Male,High School,91113.0,10.0,Mortgage,5000,Personal,11.49,0.05,8.0,630.0,Yes,0
24630,28,Female,Associate,78535.0,6.0,Rent,10000,Personal,13.48,0.13,7.0,671.0,No,0
24631,33,Female,Bachelor,90983.0,10.0,Mortgage,10000,Debtconsolidation,10.99,0.11,10.0,584.0,Yes,0
24632,32,Male,Associate,90789.0,7.0,Mortgage,16000,Venture,13.49,0.18,8.0,637.0,No,0
24633,31,Male,Associate,79023.0,7.0,Rent,10000,Medical,7.66,0.13,5.0,697.0,No,0
24634,30,Male,Bachelor,91146.0,9.0,Mortgage,5000,Personal,11.01,0.05,10.0,663.0,No,0
24635,35,Female,Bachelor,71866.0,10.0,Rent,10000,Personal,13.49,0.14,10.0,644.0,No,1
24636,30,Female,Associate,78938.0,7.0,Rent,10000,Education,14.27,0.13,7.0,705.0,Yes,0
24637,29,Male,Associate,90915.0,7.0,Own,5000,Education,15.62,0.05,10.0,575.0,Yes,0
24638,33,Female,Associate,79137.0,12.0,Rent,10000,Medical,11.99,0.13,9.0,647.0,Yes,0
24639,27,Female,Associate,90731.0,3.0,Own,16000,Personal,16.89,0.18,5.0,546.0,Yes,0
24640,29,Female,Master,91273.0,8.0,Mortgage,8000,Personal,11.99,0.09,5.0,590.0,Yes,0
24641,31,Male,Associate,91075.0,8.0,Mortgage,2500,Homeimprovement,12.99,0.03,5.0,688.0,Yes,0
24642,30,Male,High School,79281.0,7.0,Rent,10000,Personal,12.73,0.13,6.0,651.0,Yes,0
24643,27,Male,High School,71714.0,6.0,Mortgage,4000,Medical,5.42,0.06,6.0,643.0,No,1
24644,28,Male,Bachelor,78631.0,3.0,Rent,10000,Venture,14.96,0.13,6.0,659.0,Yes,0
24645,28,Male,Master,79245.0,3.0,Rent,10000,Personal,7.88,0.13,6.0,571.0,No,0
24646,27,Male,High School,80269.0,4.0,Rent,10000,Venture,7.9,0.12,7.0,667.0,No,0
24647,35,Male,High School,91040.0,12.0,Mortgage,10000,Education,7.29,0.11,9.0,564.0,Yes,0
24648,29,Female,Associate,80183.0,8.0,Rent,10000,Venture,7.9,0.12,6.0,636.0,Yes,0
24649,28,Female,Bachelor,80144.0,6.0,Rent,10000,Venture,7.9,0.12,9.0,577.0,Yes,0
